make_model,body_type,price,vat,km,previous_owners,next_inspection,inspection_new,body_color,paint_type,nr_of_doors,nr_of_seats,gearing_type,cylinders,drive_chain,fuel,emission_class,comfort_convenience,entertainment_media,extras,safety_security,gears,displacement_cc,age_years,hp_kw,condition,warranty_months,upholstery_type,upholstery_color,weight_kg,combined_l_per_100km,city_l_per_100km,country_l_per_100km,emissions_g_co2/km
Opel Insignia,Station wagon,36995,VAT deductible,15.0,1.0,2023-02,No,White,metallic,5.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Cruise control,Electrically adjustable seats,Electrical side mirrors,Electric tailgate,Heated steering wheel,Hill Holder,Keyless central door lock,Leather steering wheel,Light sensor,Lumbar support,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system","Bluetooth,Digital radio,Hands-free equipment,On-board computer,Radio,USB","Alloy wheels,Roof rack","ABS,Adaptive headlights,Blind spot monitor,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Fog lights,Immobilizer,Lane departure warning system,LED Daytime Running Lights,LED Headlights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Traffic sign recognition",6.0,1490.0,0.0,121.0,Demonstration,0.0,Part leather,Black,1387.0,6.1,7.6,5.2,139.0
Opel Insignia,Station wagon,36500,VAT deductible,31.0,1.0,2023-06,No,White,metallic,5.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Automatic climate control,Cruise control,Electrical side mirrors,Heads-up display,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system","Bluetooth,On-board computer","Alloy wheels,Roof rack,Sport suspension","ABS,Adaptive Cruise Control,Central door lock,Driver-side airbag,Electronic stability control,Emergency brake assistant,Fog lights,Immobilizer,Isofix,Lane departure warning system,LED Headlights,Passenger-side airbag,Power steering,Side airbag,Traction control",6.0,1490.0,0.0,147.0,Demonstration,0.0,Full leather,Black,1613.0,6.2,7.5,4.9,136.0
Opel Insignia,Station wagon,36990,VAT deductible,5.0,1.0,2023-04,Yes,Grey,metallic,5.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Cruise control,Electrically adjustable seats,Electrical side mirrors,Heated steering wheel,Keyless central door lock,Leather steering wheel,Light sensor,Massage seats,Multi-function steering wheel,Navigation system,Panorama roof,Park Distance Control,Parking assist system camera,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system","Bluetooth,Hands-free equipment,MP3,On-board computer,Radio,Sound system,USB","Alloy wheels,Sport package,Touch screen,Voice Control","ABS,Adaptive headlights,Blind spot monitor,Central door lock,Daytime running lights,Electronic stability control,Emergency brake assistant,Fog lights,Immobilizer,Isofix,Lane departure warning system,LED Headlights,Power steering,Tire pressure monitoring system,Traction control,Traffic sign recognition",6.0,1598.0,0.0,147.0,New,0.0,alcantara,Black,1613.0,6.3,8.0,5.3,145.0
Opel Insignia,Compact,36490,VAT deductible,3291.0,1.0,2023-03,No,White,metallic,5.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Automatic climate control,Cruise control,Electrically adjustable seats,Electrical side mirrors,Heads-up display,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system","Bluetooth,On-board computer","Alloy wheels,Sport package,Sport seats","ABS,Central door lock,Driver-side airbag,Electronic stability control,Emergency brake assistant,Fog lights,Immobilizer,Isofix,Lane departure warning system,LED Headlights,Passenger-side airbag,Power steering,Side airbag,Traction control",6.0,1490.0,0.0,147.0,Demonstration,0.0,Full leather,Black,1487.5,6.2,7.5,4.9,136.0
Opel Insignia,Compact,36200,VAT deductible,3768.0,1.0,2023-04,No,White,metallic,5.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Automatic climate control,Cruise control,Electrical side mirrors,Heads-up display,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system","Bluetooth,On-board computer","Alloy wheels,Sport package,Sport seats,Sport suspension","ABS,Adaptive Cruise Control,Central door lock,Driver-side airbag,Electronic stability control,Emergency brake assistant,Fog lights,Immobilizer,Isofix,Lane departure warning system,LED Headlights,Passenger-side airbag,Power steering,Side airbag,Traction control",6.0,1598.0,0.0,147.0,Demonstration,0.0,Full leather,Black,1487.5,6.95,8.3,5.6,151.0
Opel Insignia,Compact,36032,VAT deductible,10.0,1.0,2023-02,No,Blue,metallic,5.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Cruise control,Electrically adjustable seats,Leather steering wheel,Light sensor,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor","Digital radio,On-board computer,Radio",Alloy wheels,"Daytime running lights,Driver-side airbag,LED Daytime Running Lights,Passenger-side airbag,Tire pressure monitoring system",6.0,1490.0,0.0,121.0,Demonstration,0.0,Part leather,Black,1372.0,5.7,7.3,4.8,130.0
Opel Insignia,Station wagon,36780,VAT deductible,70.0,1.0,2023-04,No,Silver,metallic,5.0,5.0,Manual,4.0,front,Diesel,Euro 6,"Air conditioning,Automatic climate control,Cruise control,Electrical side mirrors,Heads-up display,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system","Bluetooth,On-board computer","Alloy wheels,Roof rack,Sport package,Sport seats","ABS,Central door lock,Driver-side airbag,Electronic stability control,Emergency brake assistant,Fog lights,Immobilizer,Isofix,Lane departure warning system,LED Headlights,Passenger-side airbag,Power steering,Side airbag,Traction control",6.0,1598.0,0.0,100.0,Demonstration,0.0,Part leather,Black,1613.0,4.95,5.7,4.2,128.0
Opel Insignia,Sedans,35999,VAT deductible,100.0,1.0,2023-05,No,Black,metallic,4.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Automatic climate control,Cruise control,Power windows,Rain sensor,Split rear seats","Bluetooth,Digital radio,On-board computer,Radio,USB",Alloy wheels,"ABS,Driver-side airbag,Electronic stability control,Passenger-side airbag,Side airbag,Traction control",6.0,1599.0,0.0,149.0,Used,0.0,Cloth,Black,1522.0,6.65,8.0,5.3,145.0
Opel Insignia,Station wagon,35990,VAT deductible,4900.0,1.0,2023-01,Yes,White,metallic,5.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Cruise control,Electrical side mirrors,Electric tailgate,Heads-up display,Heated steering wheel,Hill Holder,Keyless central door lock,Leather steering wheel,Light sensor,Lumbar support,Multi-function steering wheel,Navigation system,Panorama roof,Park Distance Control,Parking assist system self-steering,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system,Sunroof","Bluetooth,Digital radio,Hands-free equipment,On-board computer,Radio","Alloy wheels,Catalytic Converter,Roof rack,Sport package,Touch screen,Voice Control","ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Emergency system,Fog lights,Immobilizer,Lane departure warning system,LED Daytime Running Lights,LED Headlights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Traffic sign recognition",6.0,1490.0,0.0,121.0,Demonstration,24.0,Full leather,Black,1487.0,6.1,7.6,5.2,139.0
Opel Insignia,Station wagon,35990,VAT deductible,10.0,0.0,2023-04,No,Silver,metallic,5.0,5.0,Manual,4.0,front,Diesel,Euro 6,"Air conditioning,Armrest,Automatic climate control,Cruise control,Electrically adjustable seats,Electrical side mirrors,Hill Holder,Leather steering wheel,Light sensor,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Seat ventilation,Start-stop system","Bluetooth,Hands-free equipment,On-board computer,Radio,USB","Alloy wheels,Roof rack","ABS,Adaptive headlights,Central door lock,Driver-side airbag,Electronic stability control,Fog lights,Isofix,LED Headlights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",6.0,1598.0,0.0,100.0,New,0.0,Full leather,Black,1560.0,4.95,5.7,4.2,128.0
Opel Insignia,Station wagon,35990,VAT deductible,2348.0,1.0,2023-04,No,White,metallic,5.0,5.0,Manual,4.0,front,Diesel,Euro 6,"Air conditioning,Automatic climate control,Cruise control,Electrical side mirrors,Heads-up display,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system","Bluetooth,On-board computer","Alloy wheels,Roof rack,Sport package,Sport seats","ABS,Central door lock,Driver-side airbag,Electronic stability control,Emergency brake assistant,Fog lights,Immobilizer,Isofix,Lane departure warning system,LED Headlights,Passenger-side airbag,Power steering,Side airbag,Traction control",6.0,1598.0,0.0,100.0,Demonstration,0.0,Part leather,Black,1613.0,4.95,5.7,4.2,128.0
Opel Insignia,Station wagon,35990,VAT deductible,5990.0,1.0,2022-05,No,Grey,metallic,5.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Auxiliary heating,Cruise control,Electrical side mirrors,Heated steering wheel,Hill Holder,Keyless central door lock,Leather steering wheel,Light sensor,Lumbar support,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system self-steering,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system","Bluetooth,Digital radio,Hands-free equipment,On-board computer,Radio","Alloy wheels,Roof rack,Sport seats","ABS,Adaptive headlights,Blind spot monitor,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Fog lights,Immobilizer,Isofix,Lane departure warning system,LED Headlights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Traffic sign recognition,Xenon headlights",6.0,1598.0,0.0,147.0,Demonstration,60.0,Cloth,Black,1613.0,6.3,8.0,5.3,145.0
Opel Insignia,Station wagon,35990,VAT deductible,10.0,0.0,2023-04,Yes,Blue,metallic,5.0,5.0,Manual,4.0,front,Diesel,Euro 6,"Air conditioning,Automatic climate control,Cruise control,Electrically adjustable seats,Electrically heated windshield,Electrical side mirrors,Heads-up display,Heated steering wheel,Hill Holder,Keyless central door lock,Leather steering wheel,Light sensor,Massage seats,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Seat ventilation,Start-stop system","Digital radio,MP3,On-board computer,Radio","Alloy wheels,Catalytic Converter,Touch screen,Trailer hitch","ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Fog lights,Immobilizer,Isofix,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Traffic sign recognition",6.0,1598.0,0.0,81.0,New,24.0,Full leather,Black,1487.0,4.2,4.9,3.8,110.0
Opel Insignia,Station wagon,35980,VAT deductible,301.0,1.0,2021-06,Yes,Silver,metallic,5.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Automatic climate control,Cruise control,Electrical side mirrors,Heads-up display,Light sensor,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system self-steering,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system","Bluetooth,Hands-free equipment,On-board computer,Radio","Alloy wheels,Roof rack","ABS,Adaptive headlights,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Immobilizer,Isofix,Power steering,Side airbag,Traction control",6.0,1490.0,0.0,121.0,Demonstration,0.0,Cloth,Black,1522.0,6.4,7.9,5.6,147.0
Opel Insignia,Station wagon,35950,VAT deductible,10.0,0.0,2023-04,No,Blue,metallic,4.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Armrest,Automatic climate control,Cruise control,Electrically adjustable seats,Electrical side mirrors,Electric tailgate,Heated steering wheel,Hill Holder,Keyless central door lock,Leather steering wheel,Light sensor,Lumbar support,Multi-function steering wheel,Navigation system,Panorama roof,Park Distance Control,Parking assist system camera,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system,Sunroof","Bluetooth,Digital radio,Hands-free equipment,On-board computer,Radio,USB","Alloy wheels,Roof rack,Sport package,Sport seats,Sport suspension,Touch screen,Trailer hitch,Voice Control","ABS,Adaptive headlights,Blind spot monitor,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Fog lights,Immobilizer,Lane departure warning system,LED Daytime Running Lights,LED Headlights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Traffic sign recognition",6.0,1600.0,0.0,147.0,New,24.0,Full leather,Black,1582.0,6.3,8.0,5.3,145.0
Opel Insignia,Station wagon,35490,VAT deductible,10.0,1.0,2023-03,No,Grey,metallic,5.0,5.0,Manual,4.0,front,Diesel,Euro 6,"Air conditioning,Armrest,Automatic climate control,Cruise control,Electrically adjustable seats,Electrical side mirrors,Leather steering wheel,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system","Bluetooth,On-board computer","Alloy wheels,Roof rack","ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Fog lights,Isofix,Lane departure warning system,LED Headlights,Passenger-side airbag,Power steering,Side airbag,Traction control",6.0,1598.0,0.0,100.0,Demonstration,0.0,Full leather,Black,1613.0,4.95,5.7,4.2,128.0
Opel Insignia,Sedans,35990,VAT deductible,136.0,1.0,2023-06,No,Black,metallic,5.0,5.0,Manual,4.0,front,Benzine,Euro 6,"Air conditioning,Automatic climate control,Cruise control,Electrical side mirrors,Heads-up display,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system","Bluetooth,On-board computer","Alloy wheels,Ski bag,Sport seats,Sport suspension","ABS,Adaptive Cruise Control,Central door lock,Driver-side airbag,Electronic stability control,Emergency brake assistant,Fog lights,Immobilizer,Isofix,Lane departure warning system,LED Headlights,Passenger-side airbag,Power steering,Side airbag,Traction control",6.0,1490.0,0.0,147.0,Demonstration,0.0,Full leather,Black,1503.0,6.2,7.5,4.9,136.0
